Time;20230815_CLBGA_PER2_1;20230815_CLBGA_PER2_2;20230815_CLBGA_PER2_3;20230815_IMR5_PER2_1;20230815_IMR5_PER2_2;20230815_IMR5_PER2_3;20230815_NGP_PER2_1;20230815_NGP_PER2_2;20230815_NGP_PER2_3;20230815_SKNBE_PER2_1;20230815_SKNBE_PER2_2;20230815_SKNBE_PER2_3;20230815_SKNSH_PER2_1;20230808_CLBGA_PER2_1;20230808_CLBGA_PER2_2;20230808_CLBGA_PER2_3;20230808_NGP_PER2_1;20230808_NGP_PER2_2;20230808_NGP_PER2_3;20230808_SKNAS_PER2_1;20230808_SKNAS_PER2_2;20230808_SKNBE_PER2_1;20230808_SKNBE_PER2_2;20230808_SKNBE_PER2_3;20230808_SKNSH_PER2_1;20230808_SKNSH_PER2_2;20230808_SKNSH_PER2_3;20220705_GIMEN_PER2_1;20220705_GIMEN_PER2_2;20220705_GIMEN_PER2_3;20220705_Kelly_PER2_1;20220705_Kelly_PER2_2;20220705_Kelly_PER2_3;20220705_SY5Y_PER2_1;20220705_SY5Y_PER2_2;20220628_Kelly_PER2_1;20220628_Kelly_PER2_2;20220628_Kelly_PER2_3;20210601_SY5Y_PER2_1;20210601_SY5Y_PER2_2;20210601_SY5Y_PER2_3;20210309_IMR5_PER2_1;20210309_IMR5_PER2_2;20210309_IMR5_PER2_3
10;525.659;451.774;436.966;193.282;162.88;246.84;22208.4;14084.6;12057.6;61.2043;31.0278;77.2168;1192.43;542.415;328.073;365.385;4669.66;2482.59;3395.91;288.462;456.223;49.1813;14.2017;58.1233;3267.81;2882.56;3977.45;816.848;947.293;870.266;26.2198;54.4412;31.988;805.895;1117.95;15.5703;50.4905;19.9599;41.5917;17.1092;52.9105;116.987;217.89;153.658
10.1667;528.367;445.662;436.676;192.516;164.833;247.044;22332;14157.5;12086.2;61.4206;31.5825;76.8193;1182.86;549.055;327.59;368.815;4697.22;2519.62;3432.9;290.28;456.015;48.2687;14.2062;59.9512;3222.75;2845.23;3909.69;808.053;944.72;861.665;27.1488;56.4769;31.3879;801.156;1102.89;15.4179;51.6265;20.2638;40.4027;16.1386;54.5331;116.057;215.284;156.571
10.3333;523.807;452.543;440.821;198.035;164.375;246.906;22408.2;14269.3;12208.9;60.0374;31.4984;78.4837;1161.38;551.756;329.289;369.334;4712.13;2540.63;3437.68;291.221;450.562;47.6813;14.8929;58.6109;3186.04;2808.47;3864.28;791.944;921.584;849.613;26.0717;53.6757;31.4101;795.537;1103.2;16.3573;50.7755;20.0622;41.2448;16.6607;56.1346;119.098;213.884;157.549
10.5;522.508;451.339;438.397;198.938;166.348;247.624;22497.4;14308;12284;60.6571;30.9073;78.895;1131.4;563.352;331.446;372.797;4732.42;2553.06;3475.65;286.481;447.257;49.0475;15.0961;60.6025;3145.39;2756.05;3812.35;779.943;901.575;831.526;26.4725;54.4807;32.3022;793.516;1094.44;15.4981;50.8883;20.9444;40.7507;16.1411;56.1539;117.205;216.493;158.503
10.6667;522.12;454.177;440.688;194.311;165.514;253.657;22580.2;14470.8;12342.1;63.3317;30.4974;75.7398;1110.77;563.303;338.693;381.724;4756.82;2571.2;3514.52;288.525;449.32;47.273;14.3031;59.4575;3083.73;2720.57;3767.19;764.915;891.245;816.975;25.1982;53.8919;32.4155;788.934;1085.67;14.4811;50.7032;20.5476;41.0081;17.2049;55.3341;117.229;215.056;156.567
10.8333;522.895;455.78;445.476;199.759;167.182;252.511;22602.9;14573.2;12474.1;63.3908;31.0379;75.4355;1092.57;573.778;340.165;377.833;4800.61;2595.56;3547.73;291.94;440.75;46.2993;14.3692;58.9593;3036.85;2673.7;3697.18;747.416;872.015;805.491;25.9632;55.7283;30.5865;783.711;1087.45;16.189;52.6833;20.6027;40.6529;16.2752;55.86;113.323;214.068;155.718
11;525.137;456.201;445.504;200.898;168.589;253.172;22712.6;14616.5;12596.9;60.9167;31.4367;78.9264;1065.33;580.88;342.838;386.031;4836.57;2640.18;3570.94;297.309;447.363;47.348;13.9272;58.2812;2984.26;2624.22;3655.08;737.78;856.71;793.182;26.2482;55.0843;32.1911;780.966;1070.38;16.3022;52.4099;19.7457;40.7619;17.0589;55.803;114.846;221.342;156.741
11.1667;519.537;453.194;448.378;194.255;169.151;253.094;22829.1;14723.3;12592.5;61.1751;31.7824;76.719;1040.53;582.885;349.832;393.503;4851.42;2634.4;3602.81;301.395;447.274;48.141;15.4384;60.4956;2925;2579.04;3590.32;727.261;840.02;774.56;26.9155;54.3117;30.9165;776.975;1062.32;15.5793;51.0873;20.7946;40.6631;16.3101;55.5235;115.162;218.581;156.121
11.3333;520.343;449.277;451.507;201.256;173.39;252.43;22883.7;14824;12720.9;61.1381;31.4741;76.0917;1012.83;592.398;354.655;394.046;4885.88;2668.59;3644.85;299.504;442.125;47.3675;14.0017;58.5418;2872.48;2527.11;3543.09;711.447;828.614;762.328;26.059;53.6609;31.3225;770.557;1069.84;14.9896;50.8526;20.3444;41.6066;17.7965;58.6627;115.455;219.901;155.238
11.5;523.934;454.103;448.597;197.523;169.947;254.025;22949.4;14890.7;12816.6;60.213;30.7391;75.6693;987.203;598.345;350.641;397.652;4906.23;2704.99;3674.16;303.356;442.43;48.6449;14.2928;58.6323;2807.2;2483.92;3461.46;698.525;815.324;746.859;25.3719;54.7391;30.8451;761.653;1055.49;15.008;51.7316;20.7487;40.6489;15.879;56;115.659;218.742;153.708
11.6667;520.044;454.163;454.44;200.74;172.922;254.539;23008.7;14987.2;12858.4;62.3242;30.8878;77.2164;958.742;608.285;362.013;404.907;4945.63;2728.77;3711.39;304.926;439.052;49.9724;13.9787;61.5771;2747.8;2428.1;3397.79;691.629;803.802;731.271;26.1972;53.7112;29.7886;762.718;1042.92;15.5087;52.4376;19.9175;41.7484;17.1085;56.3187;113.89;222.362;154.465
11.8333;522.721;460.369;461.602;202.282;171.187;255.191;23051;15060.2;12993.8;59.867;31.7813;75.7193;942.312;611.044;358.206;414.408;4988.96;2753.66;3752.68;300.307;438.513;47.1301;15.0739;55.5991;2694.08;2385.88;3339.51;677.237;778.878;714.006;24.893;57.5014;30.4064;754.927;1034.12;16.3384;50.249;21.7398;41.648;16.6025;55.1102;113.13;223.103;155.999
12;527.849;459.237;458.483;202.946;172.799;259.527;23186.7;15110.4;13058.7;59.3506;31.1812;77.8514;917.773;622.485;367.064;423.106;5032.94;2787.75;3795.3;301.436;436.336;47.9453;14.3178;58.266;2634.93;2342.29;3283.04;661.387;769.916;705.011;24.7426;52.5011;30.3493;754.082;1029.88;15.5528;49.3749;20.7586;41.4895;16.4135;58.6365;112.74;214.119;155.492
12.1667;527.315;462.863;461.044;199.617;174.485;260.442;23248;15200.5;13116.7;61.3411;31.0446;77.2019;891.975;628.103;368.103;429.369;5072.41;2809.6;3822.84;301.165;435.332;47.8255;14.4848;57.4949;2575.53;2285.67;3216.24;645.796;758.881;689.182;25.6133;53.0274;28.8726;751.333;1026.75;16.1734;47.5778;20.651;41.5514;16.719;54.0357;112.619;217.01;155.523
12.3333;526.49;461.048;460.953;201.204;174.708;257.564;23303.9;15276.7;13252.6;61.3785;30.5336;76.4986;864.178;640.005;378.11;431.699;5132.25;2834.77;3860.01;298.33;435.556;48.6259;15.0012;58.7746;2522.49;2252.81;3147.43;637.55;737.347;676.547;24.6922;52.4335;29.9978;746.346;1017.35;15.4792;51.8127;19.7195;40.338;16.3774;54.985;113.612;217.333;153.018
12.5;531.025;465.837;463.182;204.197;175.882;262.775;23425;15348.9;13296.3;61.7714;30.8047;76.8807;840.993;650.733;379.472;437.168;5174.37;2875.1;3927.5;294.635;432.709;47.0109;14.2127;57.4916;2453.42;2191.8;3075.75;626.952;726.359;667.199;25.1005;52.727;29.776;743.702;1015.81;15.8424;52.994;20.3946;40.3016;16.7471;56.4049;112.365;216.54;154.343
12.6667;526.435;464.776;469.738;203.663;176.215;263.934;23471;15416.6;13330.6;61.7554;30.5893;76.3092;815.918;658.198;391.96;442.373;5210.93;2893.36;3940.39;292.669;437.363;47.2361;14.6044;61.4331;2397.7;2149.02;3010.6;617.004;715.891;649.602;25.2688;51.1805;30.5942;738.622;999.683;15.611;52.6695;20.1668;39.3929;17.2444;55.2949;112.296;219.619;155.035
12.8333;531.711;470.707;470.028;207.202;178.53;260.037;23470.8;15501.7;13483.9;60.5885;31.3409;75.7646;786.263;668.888;399.242;450.908;5276.56;2906.97;3977.33;290.881;431.657;47.987;14.6259;58.6572;2345.41;2105.57;2959.24;604.168;693.34;638.076;25.4057;53.2186;30.0097;730.58;996.64;15.1683;51.3432;19.4052;42.0734;16.974;54.7517;110.214;213.53;153.722
13;533.653;462.278;469.593;203.163;177.424;263.948;23595.4;15530.2;13556.1;60.872;31.8011;74.7607;764.784;680.669;408.136;453.354;5320.99;2952.86;4023.94;289.085;431.542;47.5735;15.0414;59.0752;2294.22;2049.42;2891.81;593.907;687.346;618.061;25.2482;53.9719;29.883;734.24;995.342;15.0762;53.1308;20.6291;40.0726;17.1387;55.7766;108.506;214.116;152.981
13.1667;537.274;471.285;473.443;204.339;179.266;265.264;23651.7;15505.2;13569.1;61.0552;31.235;75.1806;743.118;679.767;416.094;466.16;5340.23;2973.63;4065.91;291.571;439.947;49.8963;14.9429;58.077;2221.63;2011.67;2831.95;571.575;670.043;602.008;24.4345;52.6566;29.6346;724.699;993.453;15.2915;51.7811;19.1701;40.474;15.9147;55.891;110.023;216.887;156.061
13.3333;541.961;467.204;470.684;206.043;178.714;266.721;23679.2;15493.7;13708.6;60.482;29.6792;74.0418;726.449;696.857;425.598;468.169;5427.06;3004.35;4121.81;286.467;435.183;46.8628;14.9772;58.3171;2174.2;1974.54;2761.31;566.617;654.484;592.19;24.9809;51.1742;30.0681;721.417;984.996;15.0669;52.5419;20.6633;40.5625;17.1405;53.052;110.031;214.06;152.207
13.5;543.525;472.419;473.861;205.485;180.758;262.687;23789.3;15509.7;13793.9;61.2879;30.4823;72.2477;702.165;706.512;431.913;472.236;5460.26;3030.82;4148.91;280.508;431.766;49.0555;14.3116;59.6484;2102.46;1925.91;2711.97;559.234;649.15;585.493;24.2821;52.3593;29.3834;719.252;984.053;15.5656;50.4855;20.4714;39.5727;16.2172;53.7506;107.975;214.049;153.849
13.6667;543.543;479.8;479.375;206.239;181.104;264.302;23884.1;15563.1;13817.4;61.6571;30.7056;75.5199;690.264;710.524;434.205;481.734;5528.11;3065.43;4184.08;277.421;436.084;47.9538;14.6267;59.7461;2064.39;1881.95;2641.87;541.184;640.67;576.296;25.2304;50.7008;29.6683;720.798;970.713;15.2829;52.5352;19.0462;40.1889;17.1119;54.1351;110.938;213.915;152.363
13.8333;548.126;471.557;481.772;210.329;182.486;274.006;23885.4;15665.9;13986.3;61.1232;29.1326;73.4001;667.639;717.995;440.544;490.297;5578.53;3099.55;4216.64;279.342;427.612;47.407;15.6647;59.5924;2010.47;1838.86;2593.37;538.799;623.253;553.184;25.1457;52.5928;30.1494;708.465;963.837;15.8861;51.9653;19.9493;40.3467;16.4307;55.3433;109.409;212.1;151.327
14;544.962;474.79;477.825;208.154;180.212;269.277;23959.8;15733.2;14076.1;59.9092;29.197;75.3616;648.88;730.785;443.142;498.339;5648.59;3122.07;4275.97;277.518;423.573;48.1147;15.606;58.7408;1968.16;1792.37;2521.93;523.65;611.533;548.689;24.9795;54.2541;29.0218;709.883;958.794;15.1172;52.8975;19.8125;40.8522;16.2536;55.0251;106.444;213.412;153.392
14.1667;548.532;474.503;487.887;209.577;181.078;268.698;24063.9;15810;14070.2;59.6285;30.8233;75.0689;632.127;736.259;452.69;506.247;5709;3135.5;4311.7;282.586;425.895;47.881;15.0128;58.7083;1909.65;1751.82;2475.24;513.42;600.494;538.387;24.4574;52.1536;29.5652;704.422;957.522;15.8931;52.7821;20.1393;40.3518;17.683;54.2648;109.526;215.764;152.641
14.3333;549.25;483.128;486.072;207.814;179.051;271.838;24091.1;15921.5;14211.7;60.193;30.3325;73.8679;608.42;744.384;451.132;512.539;5764.93;3175.76;4355.06;277.595;429.427;48.4318;14.1906;58.5042;1853.7;1724.53;2420.89;499.971;588.79;529.652;24.5644;52.4131;30.117;705.731;953.287;15.3047;52.6194;20.3846;42.1122;16.5568;54.4019;109.872;212.744;150.19
14.5;552.095;481.884;488.352;207.944;186.812;269.613;24221;16009;14279.8;58.4427;29.6383;74.3816;597.676;756.241;457.831;514.504;5826.53;3193.93;4411.41;275.233;431.272;49.0634;15.0825;59.7199;1821.71;1675.24;2373.54;494.722;580.025;516.599;24.9975;54.1534;30.0068;701.725;951.019;16.3771;51.5238;21.0039;39.8789;16.4561;55.6027;107.812;214.673;150.303
14.6667;559.503;489.386;490.773;212.291;184.711;270.729;24246.9;16115.9;14301;60.8726;30.5356;74.102;592.968;764.241;462.086;525.595;5874.08;3227.37;4441.52;272.395;431.386;46.8324;14.9919;59.3752;1769.92;1641.45;2302.74;479.023;569.326;510.467;23.9197;51.457;28.7944;700.229;953.731;15.9453;50.6172;19.9208;40.8493;17.0202;54.1534;108.012;211.081;149.255
14.8333;560.546;488.921;491.758;215.631;184.506;270.468;24268.8;16206.3;14447.9;58.9354;31.2178;73.8617;571.3;766.449;468.295;530.187;5909.56;3245.48;4487.2;278.703;429.288;48.3337;14.5344;59.3893;1727.8;1601.51;2262.81;471.883;559.79;501.643;24.6029;54.1736;28.1548;698.195;947.39;15.4332;51.2898;21.3017;39.9988;16.4248;56.6733;107.368;211.146;145.635
15;566.662;485.139;500.174;208.411;183.668;271.825;24415;16299.9;14522.4;60.7928;29.8345;74.61;564.269;781.595;468.112;534.679;5978.56;3270.83;4516.34;270.758;435.519;47.9986;15.6218;60.0926;1684.86;1558.02;2214.12;459.352;549.177;488.348;23.3389;52.2273;29.4919;700.014;945.274;16.5755;51.7602;19.827;40.3847;16.2361;57.6976;108.138;214.122;148.744
15.1667;557.712;492.189;499.181;208.964;183.679;271.891;24461.2;16392;14563.8;59.8338;31.5552;73.135;546.291;782.734;476.226;537.406;6023.21;3301.17;4562.14;274.735;433.432;47.3389;14.4974;59.7728;1642.72;1530.93;2165.26;456.992;537.01;477.448;24.2649;53.9637;28.4002;702.548;941.686;16.0286;50.4107;19.1862;41.7069;16.9176;54.4653;106.927;209.737;151.852
15.3333;564.271;496.362;501.073;210.965;183.566;269.71;24479.8;16514;14704.1;61.1628;29.8429;71.9546;543.405;798.26;474.188;545.109;6099.71;3335.26;4596.87;271.009;431.333;47.3001;14.1792;58.578;1605.35;1495.18;2114.98;443.019;527.5;472.701;24.6785;50.7093;27.7622;695.662;931.493;14.9351;51.4857;19.1335;41.3548;16.638;55.4028;105.98;210.27;150.331
15.5;571.739;496.125;502.761;213.64;187.398;270.812;24575.3;16621.3;14760;58.9132;30.3268;72.4985;528.327;800.273;483.467;550.116;6134.38;3358.16;4630.9;272.904;434.087;49.2869;14.449;58.6452;1562.87;1472.33;2083.64;438.556;519.977;463.045;25.331;51.0063;29.9684;693.475;944.332;15.0362;50.7087;19.6098;39.2507;16.8265;54.4659;105.824;212.619;149.589
15.6667;582.247;497.883;506.816;211.991;185.093;275.123;24693.9;16710.6;14798.5;60.1386;30.5918;73.042;526.199;804.649;480.754;558.902;6219.63;3386.19;4670.23;271.415;437.705;48.1935;15.4907;58.9935;1539.57;1448.5;2027.25;428.283;504.572;455.771;23.8877;52.8583;28.0021;695.529;943.923;15.492;51.8366;20.4149;40.7899;16.8061;55.1735;105.031;213.136;149.138
15.8333;579.52;502.722;511.887;212.167;182.507;269.691;24718;16850.3;14984.4;59.4956;30.433;74.6672;514.496;816.649;483.967;564.046;6263.52;3422.03;4736.06;272.817;440.305;47.6398;15.1229;58.8056;1502.92;1411.39;1985.07;421.486;504.65;447.393;24.7319;52.981;30.2166;703.638;941.522;15.2529;50.8479;19.2917;40.6816;17.4639;53.2347;105.87;212.271;147.586
16;583.163;499.877;510.158;213.773;183.731;274.805;24880.5;16946.8;15023.3;58.5802;30.6003;71.9915;508.966;823.366;482.133;568.532;6310.88;3442.47;4744.49;272.421;444.37;48.7284;15.2516;61.5892;1467.76;1386.24;1952.94;417.811;498.041;441.205;23.3932;52.4171;28.4573;699.983;942.444;14.9456;50.9926;20.1448;42.9075;15.819;54.7185;105.468;207.723;145.542
16.1667;590.028;511.327;514.831;211.332;188.361;271.35;24871.5;17065.3;15086.4;61.6389;31.0945;74.5033;504.112;827.575;491.189;574.033;6368.7;3475.15;4796.95;272.437;437.799;47.7407;15.1498;61.0802;1432.86;1359.07;1906.39;410.726;492.075;429.924;22.61;53.6883;28.6913;698.697;942.812;16.1867;51.9422;20.6315;42.1628;16.1803;54.9452;106.762;212.773;147.35
16.3333;595.713;510.684;521.977;213.551;181.156;271.664;24919.1;17160.7;15231.5;59.7039;29.6893;74.3504;497.472;823.693;500.022;577.33;6432.15;3481.6;4829.75;274.624;439.588;46.9647;15.0639;59.69;1407.19;1326.95;1880.02;403.187;486.088;422.133;23.8699;51.6951;29.7171;701.931;947.56;15.0736;51.1984;20.0274;41.7351;16.8619;54.5161;106.489;208.223;146.523
16.5;598.402;515.923;524.108;212.674;186.838;266.195;25076.5;17265.1;15259.1;58.5936;29.4843;73.8777;490.934;833.777;496.724;582.567;6492.1;3531.02;4874.06;275.614;442.969;47.9059;14.7189;60.9421;1372.93;1306.81;1847.56;395.647;474.985;417.586;24.3017;51.3201;28.9243;707.888;946.194;16.2319;52.7205;19.8627;40.9328;16.4262;58.0289;107.991;208.496;145.417
16.6667;591.915;522.475;524.205;212.883;184.933;274.018;25168.7;17348.2;15356.1;60.8979;29.9138;73.5189;491.114;844.361;494.534;590.618;6537.77;3539.83;4899.92;275.243;445.258;48.0064;15.1506;57.6918;1345.47;1286.81;1804.87;388.233;471.628;411.513;23.3593;50.4343;28.367;704.771;943.832;16.2285;50.7135;20.5365;42.3808;16.9431;56.783;106.046;212.309;147.49
16.8333;609.025;518.771;527.033;209.908;183.859;272.875;25191.2;17495.9;15441.5;59.3084;31.3679;73.2394;491.473;850.126;499.435;589.365;6580.03;3573.41;4952.27;274.289;452.155;49.2722;15.338;59.9393;1320.99;1261.63;1786.4;386.664;464.849;408.502;24.787;50.9314;28.6707;705.132;944.059;15.1502;48.489;20.4029;40.4669;16.7493;56.1851;105.068;208.013;146.007
17;604.793;521.976;524.754;211.427;184.259;272.561;25361.9;17578.5;15507.8;59.753;30.3501;74.1762;486.828;854.413;504.027;591.968;6663.99;3603.48;4972.13;278.105;451.227;48.4479;15.6341;61.0531;1295.32;1234.18;1739.92;380.982;460.596;401.261;22.669;50.2583;28.6498;710.661;946.765;16.0012;51.6933;18.7718;39.6459;17.3943;55.0123;103.972;209.695;144.967
17.1667;608.535;527.665;534.663;211.612;181.874;269.814;25373.1;17652;15586.5;59.3357;29.3482;72.86;484.626;852.555;510.865;601.615;6665.68;3628.43;5022.77;278.542;454.243;48.5562;14.731;60.4197;1277.42;1223.56;1707.67;371.807;454.039;391.778;24.9982;50.8279;27.1932;709.771;955.914;14.9927;52.0098;19.3482;41.5546;16.3355;56.2093;104.055;209.788;145.024
17.3333;615.944;531.688;537.62;207.167;180.656;271.277;25409.8;17781.2;15732.1;58.588;29.6134;74.9108;477.946;856.612;512.074;602.337;6745.99;3646.97;5057.64;278.498;453.608;47.9208;15.451;58.5924;1250.08;1196.94;1693.62;366.108;444.632;386.848;23.6029;52.1078;27.9282;704.153;951.407;15.1642;50.6762;19.0264;41.1682;16.3462;56.4617;103.403;208.705;146.242
17.5;617.644;534.555;538.042;208.894;182.994;268.124;25531.5;17863.6;15774.4;59.0827;29.7539;72.8353;486.11;869.445;515.369;600.453;6799.29;3678.47;5097.39;275.597;456.77;46.8931;15.5062;61.0627;1235.29;1184.79;1654.64;357.908;437.228;378.903;23.1845;51.3709;27.5088;713.942;960.342;15.2749;50.76;19.5742;39.8235;17.3685;55.498;106.183;208.611;145.408
17.6667;620.131;540.662;538.229;210.203;180.871;269.258;25529.9;17970.6;15807.9;58.9661;29.0116;75.0134;480.69;867.705;521.356;602.122;6849.98;3690.26;5128.82;289.185;463.71;49.0477;13.779;58.7732;1222.3;1163.33;1633.31;355.508;431.894;373.742;23.0425;50.2205;27.8338;716.897;953.597;14.8242;51.0439;19.1377;40.3199;17.384;55.6315;105.325;207.964;140.864
17.8333;624.632;545.518;548.052;210.589;182.8;271.649;25567.4;18078.5;15980.6;59.5906;30.1472;73.4452;489.575;883.484;528.379;609.207;6910.27;3720.16;5189.27;287.415;456.431;49.8752;15.1021;58.1298;1196.99;1154.08;1616.92;352.675;426.805;369.13;22.9789;50.9359;28.2218;718.528;965.638;14.897;51.9987;19.429;40.6054;17.3225;56.9856;103.504;207.159;141.978
18;631.977;547.872;549.747;210.253;180.266;267.752;25768.2;18189.2;16038.8;58.43;30.0578;74.6702;489.224;884.192;522.486;603.988;6942.12;3737.15;5223.38;287.992;462.184;48.3941;15.4335;59.6368;1190.43;1141.2;1597.37;349.798;426.039;368.39;23.4201;51.5112;27.63;724.875;971.754;15.0165;50.4136;19.8349;41.4996;16.8181;55.1255;104.399;206.699;146.352
18.1667;635.781;548.159;552.248;209.358;177.976;262.845;25762.7;18289.2;16091.4;58.5348;29.0019;73.3028;492.402;885.535;528.535;616.099;6995.95;3761.08;5269.45;285.652;469.067;47.8615;15.1614;61.6833;1171.26;1125.41;1577.19;343.163;417.921;363.394;23.0405;50.5126;27.0524;725.834;969.336;14.8283;50.5624;20.0862;41.8202;17.6792;56.297;103.286;206.379;141.895
18.3333;639.779;553.424;553.821;209.213;179.566;264.999;25796.8;18382.8;16228.3;57.766;30.3827;73.028;498.867;892.569;532.959;620.478;7061.09;3791.18;5274.75;294.259;469.398;48.2328;15.5626;60.4543;1160.06;1108.52;1565.36;340.896;415.814;356.184;23.0708;51.6622;27.5623;732.491;967.654;14.4867;49.65;18.7173;41.6528;17.5903;55.9862;102.869;203.478;145.303
18.5;641.174;557.345;559.963;209.042;179.312;261.162;25967;18489.4;16289.9;59.957;28.8594;72.1603;502.627;897.856;536.904;621.312;7118.39;3819.62;5311.25;291.851;474.332;48.4194;14.0761;61.247;1144.02;1098.51;1536.62;337.997;412.189;356.6;22.6699;50.42;27.3193;733.905;984.922;15.9235;51.2132;20.5917;41.6474;17.1841;56.0123;103.487;208.631;144.036
18.6667;643.173;562.61;564.29;203.48;179.823;260.938;25985.8;18611.5;16369.7;58.185;30.0933;73.1817;504.868;978.57;539.834;622.099;7147.95;3827.89;5357.69;295.1;476.428;49.0059;14.4678;58.0612;1135.98;1092.03;1521.62;332.57;403.266;347.022;22.4687;52.8255;25.7834;744.429;985.08;15.3558;52.4138;19.2288;41.4612;17.5386;55.1213;103.394;207.795;144.413
18.8333;651.115;572.007;561.214;206.235;179.33;270.404;26026.3;18694.9;16488.1;59.4701;30.0645;74.2069;516.25;900.616;547.119;623.352;7200.71;3847.85;5387.98;293.716;479.222;45.984;14.8527;59.5643;1126.98;1085.13;1510.02;326.034;404.1;347.702;21.6015;49.0505;26.8768;737.58;993.95;15.4599;49.8838;20.1001;41.293;17.6548;55.6971;105.943;210.871;144.591
19;661.303;569.973;562.608;208.395;178.214;262.761;26151.8;18809.4;16512.7;58.9798;29.9394;72.2154;516.358;899.845;538.925;623.845;7234.02;3895.87;5438.22;297.251;487.656;47.7855;15.2537;59.982;1113.41;1070.11;1491.35;324.362;399.09;344.818;21.8623;51.4942;27.3111;746.688;995.948;14.6879;51.348;18.9799;43.5021;17.5011;56.1618;105.414;207.849;146.35
19.1667;660.795;576.122;570.095;208.931;176.786;265.576;26140.2;18858.3;16624.6;58.5786;30.0494;71.8121;524.491;913.701;543.986;632.977;7298.43;3914.3;5474.45;304.699;485.313;47.4961;15.7611;60.5524;1122.2;1062.63;1490.47;325.234;400.566;338.629;22.1521;50.9722;26.0722;750.839;991.278;15.3644;49.9935;19.6652;41.1515;17.3507;54.756;104.408;207.654;144.953
19.3333;673.458;584.19;577.848;206.77;177.579;260.773;26192.9;18955.8;16729.3;58.3565;29.1937;72.5784;541.065;917.911;547.351;634.64;7337.93;3927.35;5512.05;303.106;493.258;48.3588;15.6082;59.5375;1097.13;1067.16;1478.75;321.116;392.178;337.793;21.8977;51.8175;26.1945;757.926;991.48;16.3232;48.4146;19.8028;39.8737;17.3666;54.5974;105.181;210.387;141.297
19.5;674.616;582.089;578.423;207.634;177.733;263.308;26348;19067;16758.7;60.6839;28.2666;72.5943;551.609;914.28;554.797;634.886;7388.4;3965.27;5535.89;304.122;496.958;48.6807;15.359;61.0032;1109.29;1059.25;1474.76;314.67;390.575;334.318;23.4316;50.2249;27.5084;751.322;999.121;14.7313;48.1147;19.0637;41.3788;16.781;57.1618;105.316;210.247;145.326
19.6667;678.442;586.106;585.063;207.552;176.206;264.493;26324.6;19139.7;16861.6;59.4409;28.3981;70.9081;557.178;923.811;557.433;639.185;7427.98;3969.31;5562.15;307.416;501.829;45.7709;15.3478;61.5159;1104.54;1050.07;1469.33;314.677;391.588;331.216;22.1367;51.3585;27.3714;761.856;1008.38;15.405;49.5284;18.9487;40.5493;17.581;55.1143;104.932;211.095;145.961
19.8333;677.021;592.07;583.231;207.849;178.885;263.407;26358.1;19273.1;17008.6;58.06;29.8187;70.3137;569.223;921.631;563.227;636.094;7461.95;4005.39;5600.67;309.902;508.388;49.2467;14.0283;59.3831;1102.42;1060.32;1456.51;308.94;387.638;328.016;21.4229;49.7265;28.8746;768.755;1009.42;15.1814;50.9857;19.7268;41.2095;17.6847;57.0848;105.23;215.616;145.976
20;685.053;597.504;591.524;206.895;177.765;264.818;26515.9;19345.9;17055;59.2861;29.9068;70.7342;575.79;923.072;559.811;644.439;7517.85;4028.37;5623.88;309.187;510.355;48.374;14.9564;59.953;1104.8;1053.86;1450.42;308.126;381.238;327.834;21.1356;50.2699;25.5231;771.23;1022.54;16.8649;50.6965;19.9493;41.4594;17.6888;55.5132;103.551;210.29;145.502
20.1667;691.487;602.519;594.883;206.152;176.65;259.139;26517;19464.2;17133.5;58.9751;28.988;73.5235;591.1;928.358;562.895;643.869;7537.77;4042.26;5669.73;314.962;514.173;46.7028;14.486;60.4338;1104.3;1053.28;1456.73;306.868;385.526;325.123;21.5871;49.5228;27.1673;782.077;1019.34;14.6989;50.1473;19.4499;41.033;17.7644;54.6438;106.25;213.803;144.797
20.3333;691.919;606.728;596.436;205.363;179.332;263.095;26505.9;19528.6;17230.3;58.8812;29.2576;73.0895;603.17;935.08;567.075;645.332;7574.71;4049.21;5681.24;318.859;516.948;48.6973;14.8961;59.9542;1100.38;1048.66;1449.22;310.948;378.666;323.479;22.5764;48.121;26.2294;785.877;1029.83;15.281;50.0477;19.6112;41.5508;16.665;58.5372;105.284;210.771;144.25
20.5;708.235;612.054;607.225;204.399;178.75;264.062;26635.6;19624.5;17275.9;59.7765;29.8187;74.2823;617.278;948.154;567.599;648.904;7609.55;4079.51;5704.23;323.922;531.695;48.3168;15.8689;62.9411;1113.85;1049.84;1455.46;305.5;380.064;316.345;21.5141;49.364;26.0169;792.357;1022.37;15.0923;47.1825;19.5692;41.8316;16.4681;56.045;108.296;211.235;147.016
20.6667;701.71;618.924;609.075;203.232;177.357;264.525;26629.5;19764.1;17335.6;58.2527;29.8332;69.7237;632.184;940.949;575.038;650.102;7645.08;4087.89;5760.14;324.588;534.344;47.8999;15.1513;63.2419;1118.28;1057.09;1449.04;304.161;371.319;319.374;21.0472;48.6789;26.3628;791.719;1042.08;15.3613;50.3854;19.3377;40.9019;17.7545;58.5615;109.096;210.793;147.29
