Time;20230815_CHP212_BMAL1_1;20230815_CHP212_BMAL1_2;20230815_CHP212_BMAL1_3;20230815_IMR5_BMAL1_1;20230815_IMR5_BMAL1_2;20230815_IMR5_BMAL1_3;20230815_Lan5_BMAL1_1;20230815_Lan5_BMAL1_2;20230815_Lan5_BMAL1_3;20230815_NGP_BMAL1_1;20230815_NGP_BMAL1_2;20230815_SKNBE_BMAL1_1;20230815_SKNBE_BMAL1_2;20230815_SKNBE_BMAL1_3;20230815_SKNSH_BMAL1_1;20230815_SKNSH_BMAL1_2;20230815_SKNSH_BMAL1_3;20230808_CHP212_BMAL1_1;20230808_CHP212_BMAL1_2;20230808_CHP212_BMAL1_3;20230808_Lan5_BMAL1_1;20230808_Lan5_BMAL1_2;20230808_Lan5_BMAL1_3;20230808_NGP_BMAL1_1;20230808_NGP_BMAL1_2;20230808_NGP_BMAL1_3;20230808_SKNAS_BMAL1_1;20230808_SKNAS_BMAL1_2;20230808_SKNAS_BMAL1_3;20230808_SKNBE_BMAL1_1;20230808_SKNBE_BMAL1_2;20230808_SKNBE_BMAL1_3;20230808_SKNSH_BMAL1_1;20230808_SKNSH_BMAL1_2;20230808_SKNSH_BMAL1_3;20220705_GIMEN_BMAL1_1;20220705_GIMEN_BMAL1_2;20220705_GIMEN_BMAL1_3;20220705_Kelly_BMAL1_1;20220705_Kelly_BMAL1_2;20220705_Kelly_BMAL1_3;20220705_SY5Y_BMAL1_1;20220705_SY5Y_BMAL1_2;20220705_SY5Y_BMAL1_3;20220628_Kelly_BMAL1_1;20220628_Kelly_BMAL1_2;20220628_Kelly_BMAL1_3;20210601_CHP212_BMAL1_1;20210601_CHP212_BMAL1_2;20210601_CHP212_BMAL1_3;20210601_SY5Y_BMAL1_1;20210601_SY5Y_BMAL1_2;20210601_SY5Y_BMAL1_3;20210309_IMR5_BMAL1_1;20210309_IMR5_BMAL1_2;20210309_IMR5_BMAL1_3;20210309_SKNAS_BMAL1_1;20210309_SKNAS_BMAL1_2;20210309_SKNAS_BMAL1_3
6;17.3658;47.3997;15.4089;85.1907;154.269;92.3693;2170.83;2351.98;2284.34;3457.13;3188.73;13432.4;17352.7;14140.8;123.656;76.2778;115.444;19.2991;45.9939;14.7138;2063.18;2012.22;1375.98;545.073;526.249;535.323;169.89;87.1924;128.346;2774.32;4405.99;3220.11;170.079;264.164;179.401;165.559;114.536;179.114;435.556;283.696;365.387;148.039;102.328;137.937;417;292.013;351.199;11.6552;38.9657;14.9056;29.7499;65.9879;24.0454;147.23;100.997;153.757;126.355;153.663;104.869
6.16667;18.8027;46.7588;16.3635;84.0491;153.883;92.2947;2175.39;2356.1;2305.82;3488.54;3204.71;13424.8;17351.4;14130.8;126.917;80.4078;119.471;17.6809;47.9066;14.3712;2071.3;2007.88;1371.91;558.326;541.224;541.512;168.719;88.9596;134.371;2780.61;4399.74;3248.2;174.068;267.51;184.136;167.461;117.812;181.758;439.746;284.945;366.829;150.711;102.829;137.967;421.304;293.94;347.964;12.3378;37.0226;14.2927;28.8998;64.9433;24.6456;143.875;101.364;153.351;127.457;156.094;104.576
6.33333;18.4317;46.5646;15.0066;84.579;152.368;92.7394;2202.03;2375.03;2342.12;3528.93;3228.27;13417.1;17346.2;14068.5;127.541;80.7434;115.363;18.5768;46.8135;14.2374;2069.42;2004.64;1379.84;579.312;557.149;558.359;164.921;89.6296;130.751;2780.19;4378.08;3254.15;181.752;271.004;184.916;171.289;118.048;190.617;433.932;281.336;365.127;151.861;105.765;140.461;414.145;292.593;351.344;12.0986;37.2719;14.3945;27.9664;64.5161;23.8639;147.369;99.4433;153.791;129.029;157.036;104.349
6.5;18.6179;46.4914;16.3252;82.8244;153.54;90.6783;2201.9;2387.19;2390.25;3580.12;3255.05;13397.1;17336.1;14074.2;130.875;80.4193;119.62;18.5217;47.2005;15.488;2101.03;2001.32;1384.11;605.083;567.936;571.997;171.646;90.3461;130.478;2783.8;4391.04;3271.15;181.408;277.977;191.282;173.906;122.034;191.772;425.693;276.54;363.179;155.044;104.805;140.6;411.549;292.148;347.232;11.2442;43.4595;14.7724;27.8111;64.6183;25.5128;145.738;100.725;152.115;130.066;156.501;105.319
6.66667;18.6985;47.3458;16.0398;86.5113;147.689;90.8313;2216.1;2410.28;2412.2;3623.25;3281.59;13379.8;17308.1;14057.9;130.386;79.6256;118.376;18.6525;47.3682;14.6203;2154.91;2008.6;1388.6;620.977;590.234;584.585;166.27;85.9196;131.011;2799.64;4360.72;3306.03;185.851;283.32;195.626;178.332;125.346;199.274;428.66;278.279;356.373;152.915;105.431;144.892;412.401;294.63;348.773;11.4845;38.1344;14.6957;28.2083;64.364;24.5937;146.802;102.739;154.348;128.772;156.099;105.629
6.83333;18.4068;45.976;16.028;84.4396;150.046;87.2733;2238.86;2420.84;2435.76;3664.48;3300.86;13394.4;17287.2;13984.7;128.515;85.9233;120.699;18.817;47.2438;14.5338;2230.1;2012.05;1412.73;650.792;600.485;600.557;166.323;85.4772;130.439;2806.39;4356.05;3309.87;192.616;282.698;196.464;180.139;128.317;204.433;428.273;273.956;359.247;155.844;107.487;143.236;414.247;294.357;355.007;12.0228;36.5986;14.1971;28.8373;65.7874;24.2863;144.727;100.5;152.899;131.633;160.673;105.88
7;18.6814;46.4059;14.9074;84.4412;153.639;87.9276;2252.24;2435.79;2470.37;3698.79;3293.28;13374.8;17304.5;13916.7;132.987;84.2488;121.284;18.0289;49.2103;14.3593;2290.1;2013.12;1411.85;681.13;611.118;607.184;163.887;88.6216;131.332;2809.59;4330.07;3346.92;197.822;287.501;200.191;188.507;134.515;205.592;423.063;272.305;360.902;153.403;107.031;140.791;421.163;300.144;355.656;12.34;45.2547;15.1299;28.4824;65.2559;25.1222;150.413;102.977;159.144;132.147;159.758;107.579
7.16667;18.5123;47.0162;16.0547;84.7364;147.361;88.723;2285.07;2465.73;2499.27;3731.73;3284.78;13354.4;17315.4;13951.8;135.349;84.1431;124.589;17.8546;48.3002;14.3446;2337.52;2005.34;1432.34;703.052;629.57;620.163;165.792;86.9982;127.965;2819.44;4353.78;3374.45;198.86;290.391;203.686;191.914;139.89;214.198;423.288;270.187;352.52;154.824;109.535;143.199;416.485;298.155;358.987;11.4716;37.2191;15.6171;28.8788;63.8647;24.9743;150.604;102.178;155.936;134.601;159.507;110.386
7.33333;18.6399;46.6511;15.0514;82.6989;154.092;86.2317;2302.09;2485.78;2516.2;3774.23;3272.55;13398.8;17363.2;13920;136.57;85.9503;123.807;18.3132;47.8132;14.0904;2371.67;2016.77;1432.25;729.936;643.529;635.337;164.913;87.8667;129.762;2834.74;4354.21;3406.24;206.326;296.117;206.397;198.63;142.826;225.679;416.281;266.987;351.801;157.441;109.639;142.608;417.052;298.239;359.515;11.5929;36.82;14.6476;29.5875;65.323;25.3731;151.327;106.045;158.5;138.87;164.505;111.707
7.5;19.0185;47.3108;15.885;82.6507;150.082;87.3151;2325.42;2490.9;2532.44;3815.54;3311.64;13351.1;17321.8;13921.3;139.19;85.128;128.869;18.0974;47.7545;13.093;2401.53;2016.85;1442.37;745.678;657.461;643.773;161.857;87.7483;129.146;2848.11;4354.06;3447.25;210.435;300.978;214.264;200.049;147.178;225.991;409.012;264.95;346.341;157.668;107.198;140.141;422.544;300.91;363.659;11.5886;37.9774;15.152;28.956;65.3653;24.7534;152.052;104.872;158.261;139.412;164.07;111.414
7.66667;17.9907;47.2752;15.7545;83.8374;147.648;87.0505;2338.93;2530.63;2556.13;3860.17;3322.96;13252.2;17340.2;13929.3;142.696;86.5202;125.284;19.2146;47.4871;15.4877;2421.99;2013.28;1458.39;763.41;670.534;657.582;164.207;86.6446;130.087;2854.08;4375.85;3483.46;212.188;301.987;217.167;211.283;153.169;236.605;407.653;264.933;347.945;155.16;107.276;140.827;420.834;302.1;359.395;11.8344;37.8967;14.1708;29.2274;66.7022;25.0108;151.95;105.275;162.429;142.343;167.245;111.65
7.83333;18.4487;47.6984;15.1999;81.4873;147.075;83.9598;2372.81;2548.91;2566.35;3889.45;3350.7;13160.8;17370.2;13944.8;144.052;89.7235;128.118;20.0552;48.6388;15.0595;2439.27;2032.03;1458.91;773.944;671.666;665.951;161.612;86.3983;126.834;2870.32;4369.28;3518.95;215.145;310.843;222.2;217.713;162.77;247.61;404.878;261.776;347.059;155.029;108.467;141.331;422.092;304.571;363.739;11.5624;38.5784;14.4919;30.1687;67.4753;25.8094;151.968;108.304;163.51;145.494;166.079;115.254
8;19.3087;46.2553;16.2577;83.1181;149.039;85.6545;2393.51;2564.73;2603.66;3922.42;3388.63;13075.9;17334.4;13893.9;145.61;87.9887;128.15;19.1641;47.4084;14.7974;2454.44;2030.53;1485.63;791.212;687.144;674.501;164.136;88.6333;125.96;2863.46;4369.68;3537.18;217.191;310.265;217.319;225.379;166.494;249.503;402.9;256.227;343.131;160.188;111.308;141.957;428.917;304.324;366.5;12.3981;36.3311;14.0957;30.3013;68.2588;24.6252;151.236;107.764;163.484;146.376;170.621;114.679
8.16667;18.599;45.3241;15.9254;81.8685;148.059;83.187;2426.3;2589.45;2610.14;3948.2;3432.35;13021.3;17374.4;13957.5;143.263;92.6189;129.203;19.7662;49.1965;15.1042;2472.7;2041.09;1485.44;804.59;694.359;687.234;163.345;86.3203;129.476;2882.67;4385.42;3566.69;222.462;315.457;222.756;235.333;171.582;259.89;401.386;257.4;341.544;160.844;112.882;145.515;431.85;305.727;366.632;12.3099;38.3323;15.1362;29.4721;66.2102;24.9379;150.053;107.379;165.961;149.323;172.644;118.179
8.33333;17.4017;46.1201;16.0363;82.3259;145.666;84.9319;2442.88;2618.9;2626.5;3981.03;3449.98;12940.5;17376.5;13966.1;146.894;90.9579;130.353;19.3188;49.3073;14.4092;2473.62;2052.67;1497.25;805.709;708.934;696.886;164.638;83.0927;125.455;2900.26;4385.47;3598.82;227.986;318.281;226.764;239.34;179.71;270.722;398.01;260.861;342.044;159.307;111.85;140.993;434.461;310.979;367.949;11.3581;38.6067;15.425;29.9223;67.2356;25.6188;156.308;108.167;167.69;150.386;173.718;119.084
8.5;18.8953;47.3101;15.6035;81.4471;147.565;83.6576;2467.53;2637.34;2650.81;3999.38;3476.25;12938.8;17350.3;13967.3;147.329;92.9919;130.519;19.0538;47.3946;14.8455;2490.86;2055.34;1514.56;815.635;709.228;693.19;162.143;86.8637;124.476;2914.55;4386.17;3623.74;224.272;325.92;231.709;242.336;184.673;283.509;400.398;255.118;342.67;161.255;111.286;142.424;436.024;309.931;371.73;12.0954;38.034;14.1121;30.2803;68.0236;24.1289;155.78;108.89;169.187;155.81;176.615;123.253
8.66667;18.148;46.3264;15.6944;81.6783;148.673;82.2182;2500.06;2668.76;2652.01;4034.62;3506.6;12913.6;17430.1;13966.7;148.004;91.4127;133.139;18.8619;47.0213;14.8605;2489.73;2062.08;1519.73;826.793;722.026;709.779;161.974;88.3622;125.024;2928.38;4430.55;3657.45;230.194;325.794;230.622;257.79;192.339;290.073;395.115;254.987;342.937;159.984;109.59;144.848;446.209;311.005;374.119;11.6331;38.6118;14.6722;29.2795;67.2787;25.1997;160.778;114.324;170.851;158.533;177.74;123.454
8.83333;19.529;47.0051;15.0022;82.5344;144.723;85.5168;2538.78;2688.55;2682.06;4074.76;3542.12;12911.1;17399.8;13966.9;149.906;94.1141;134.824;19.3918;46.7485;14.8617;2497.69;2063.08;1528.84;829.382;730.427;713.896;160.941;88.4076;122.362;2931.76;4420.97;3694.93;230.851;332.401;234.511;264.321;199.53;301.057;391.94;253.21;337.95;162.216;113.462;140.386;446.919;314.506;376.613;11.3899;37.599;14.9873;28.5731;67.7378;25.0051;160.248;116.006;175.332;161.444;180.477;124.674
9;19.6557;46.8295;15.8786;80.7603;147.269;84.5457;2576.92;2698.86;2687.5;4072.94;3573.23;12881.6;17375.2;13941.5;149.735;94.6508;134.476;18.4322;46.2673;15.8779;2503.79;2085.69;1538.31;840.421;735.529;714.514;160.653;87.4906;126.013;2954.95;4436.83;3698.6;234.297;330.544;236.996;273.103;207.525;308.734;395.136;250.249;332.617;163.509;110.986;145.593;448.888;317.163;382.431;12.3683;37.4278;14.5301;29.7773;67.5046;25.5481;160.755;115.288;172.818;163.306;184.721;128.367
9.16667;18.1386;48.4971;16.4857;80.1097;147.303;84.1138;2603.79;2721.75;2706.31;4074.71;3583.49;12898.2;17359.7;13924.3;153.441;94.6503;134.044;18.8161;47.8781;14.6786;2504.7;2085.79;1552.5;841.084;742.037;723.294;161.353;86.1016;124.313;2950.36;4462;3720.87;238.081;334.615;237.026;281.668;209.385;323.141;392.324;251.703;332.729;162.465;112.082;143.026;447.606;324.525;382.367;11.9341;38.4865;15.193;28.6041;68.2532;23.7331;160.905;116.025;173.409;165.055;188.58;129.862
9.33333;18.0301;47.8051;15.5767;82.6619;146.835;83.8165;2642.61;2751.51;2730.43;4077.39;3619.11;12896.8;17319.8;13927.5;151.751;95.3891;137.761;19.5177;49.9289;14.776;2503.61;2085.4;1563.16;844.483;746.738;728.589;160.276;85.1036;123.716;2967.5;4455.07;3741.02;240.759;336.015;241.768;292.25;223.602;333.795;388.091;248.007;335.773;158.819;111.789;141.332;454.417;324.211;385.032;12.6642;38.192;15.1572;30.2466;67.1536;25.078;164.029;117.891;174.791;168.973;187.529;133.426
9.5;18.2707;46.367;15.6232;81.0662;143.317;85.3954;2667.13;2777.69;2731.04;4085.48;3641.24;12880.9;17281;13905.1;152.451;97.7484;140.587;19.5868;48.6202;16.1337;2504.46;2112.6;1572.92;837.854;760.495;734.913;163.9;85.8344;121.299;2989.03;4492.86;3774.28;240.062;339.42;242.593;299.54;229.985;341.257;391.615;244.589;332.71;161.665;112.796;143.288;461.613;324.453;384.776;12.2206;38.2341;15.1683;30.6146;70.0166;25.4448;162.422;115.82;177.757;174.333;190.503;134.159
9.66667;19.0345;47.2661;14.7144;78.6005;143.667;85.7619;2684.64;2796.75;2748.45;4087.26;3683.71;12851.3;17210.9;13889.4;152.835;97.8709;137.615;19.8503;47.4217;15.2438;2509.72;2110.24;1579.34;839.43;757.08;736.961;162.889;88.0306;122.175;3002.57;4505.85;3798.8;243.053;341.406;248.265;311.761;238.666;354.69;388.591;247.934;334.975;160.548;114.27;140.995;462.414;327.132;392.575;11.7644;37.0114;14.3694;30.9125;67.7725;25.5703;166.578;122.251;180.094;176.825;192.932;136.999
9.83333;18.8162;47.2525;15.6681;81.0042;146.578;86.3445;2709.76;2805.21;2762.97;4072.17;3689.22;12878.8;17166.2;13892.2;154.614;99.1715;141.466;19.2968;48.271;14.7155;2514.8;2123.06;1577.75;840.578;760.92;745.976;161.035;88.0332;121.209;3014.85;4536.22;3801.65;246.431;344.525;246.944;318.561;245.001;365.864;392.443;248.231;336.896;159.562;111.797;140.411;460.426;329.431;389.854;12.1392;37.4011;14.6403;30.9653;67.3888;24.7088;167.602;124.274;182.094;179.992;196.552;138.121
10;18.5527;47.1593;15.4751;83.314;149.289;88.4227;2745.31;2827.07;2769.21;4095.3;3691.11;12856.7;17130.1;13872.1;154.574;100.83;139.12;20.2115;47.0535;15.3944;2520.84;2132.1;1598.3;839.403;769.781;749.666;160.423;85.0762;120.818;3030.23;4553.68;3815.58;249.292;347.677;250.788;325.339;254.737;374.56;385.888;251.265;331.979;159.85;113.448;143.298;470.867;328.273;391.72;11.4878;37.6307;14.4973;30.9866;66.0083;25.56;168.927;121.886;178.86;183.643;195.616;143.026
10.1667;18.9311;47.4226;15.5971;82.8858;148.102;86.3796;2747.75;2840.7;2775.8;4089.99;3708.88;12872.3;17096.3;13825.7;157.809;99.5429;139.513;20.1242;48.0096;15.6409;2512.45;2134.21;1603.7;850.587;771.407;745.398;162.161;88.4085;118.635;3042.15;4578.36;3823.66;250.435;351.263;252.751;340.2;255.789;393.075;391.476;245.915;328.381;161.844;111.17;140.353;464.298;334.261;398.134;12.4465;39.053;15.0591;30.0856;67.636;24.6431;168.924;122.706;181.49;184.301;198.554;143.532
10.3333;19.1329;48.0217;16.2027;82.4137;150.15;86.8921;2774.62;2854.84;2791.54;4101.9;3722.38;12850.1;17031.7;13806.2;155.9;100.466;140.463;18.772;46.5653;14.344;2517.67;2143.87;1625.86;842.328;769.037;751.778;165.147;85.3961;119.981;3062.84;4594.05;3852.23;249.296;356.889;257.438;343.925;266.31;400.835;390.971;251.119;335.549;159.131;112.324;141.499;470.468;334.381;400.644;12.1418;38.0285;14.6315;29.326;66.3748;25.4438;170.996;127.221;184.971;189.164;196.089;143.612
10.5;18.9685;46.9884;15.686;86.6987;149.909;87.8292;2790.15;2872.45;2816.31;4106.74;3720.36;12843.5;16976.7;13806.1;159.087;101.542;141.591;18.9005;49.6141;14.2153;2519.91;2151.11;1680.17;842.135;773.92;750.845;161.767;85.1989;121.36;3076.92;4600.22;3855.64;251.223;354.852;255.165;350.214;278.151;412.983;391.764;246.082;334.453;159.274;111.898;140.551;470.291;336.795;393.959;12.5526;37.9975;14.0545;29.4628;66.2217;26.4124;173.745;127.58;181.398;189.644;200.51;148.08
10.6667;18.5083;47.3585;15.8829;84.8825;151.286;89.3946;2800.04;2890.74;2812.33;4088.63;3732.42;12842.5;16942.2;13788.6;162.438;100.361;144.8;19.422;46.4921;14.9221;2515.98;2157.28;1741.47;836.092;772.398;752.115;161.615;86.0265;123.887;3085.75;4634.32;3859.54;256.082;356.345;257.984;362.797;284.254;423.155;389.821;247.711;336.42;159.503;110.786;139.882;474.831;336.088;401.269;12.4969;38.151;14.7808;29.921;69.2273;24.9245;172.732;127.672;185.806;190.193;203.722;148.562
10.8333;18.7385;46.9843;16.0989;87.7853;154.591;86.9073;2812.53;2900.8;2831.15;4061.31;3734.4;12837.2;16844.2;13741.3;160.627;102.829;141.995;19.2087;48.3443;14.9288;2544.58;2155.76;1804.66;832.037;775.269;752.127;164.102;88.0845;122.039;3096.29;4647.92;3866.99;257.949;357.018;262.028;370.787;292.561;438.736;393.344;249.229;335.867;159.167;111.959;142.2;472.983;338.413;400.598;12.372;38.009;14.8091;29.8148;68.0525;25.4111;174.076;131.342;185.847;195.439;206.907;150.66
11;19.2115;44.8444;14.9777;87.1627;149.096;90.5207;2816.86;2918.82;2841.65;4069.4;3735.06;12791.6;16736.4;13691.8;164.458;102.963;145.093;18.3881;49.7492;15.2727;2528.07;2176.03;1833.46;832.618;775.555;757.281;162.581;87.6043;119.496;3101.45;4676.02;3863.09;258.181;364.132;260.244;375.371;301.94;443.57;388.959;250.666;338.008;159.057;110.107;139.323;468.524;340.43;403.862;11.7091;38.7537;15.6444;30.7138;68.3594;26.0707;177.91;133.207;188.704;196.295;207.206;155.189
11.1667;18.8909;46.1605;14.3641;86.2454;152.988;88.6642;2809.85;2938.61;2833.44;4045.64;3729.58;12798.9;16588.2;13683.8;162.135;102.861;144.196;20.3406;46.7456;15.9528;2528.09;2167.16;1878.42;832.433;783.775;750.116;163.733;89.7319;119.592;3122.8;4674.95;3865.39;259.478;368.508;262.567;385.207;303.729;460.212;391.273;249.142;333.933;158.812;111.101;137.139;469.362;343.782;403.645;11.9771;38.4959;15.2649;29.216;67.6036;25.3042;180.294;132.099;188.87;199.602;208.704;155.088
11.3333;18.3168;45.5363;16.1559;89.1979;154.241;92.6555;2834.74;2955.6;2855.66;4043.09;3725.96;12789;16351.5;13641.3;162.959;106.113;145.9;19.6898;48.3392;15.54;2530.09;2178.38;1897.29;822.014;773.085;755.348;162.889;89.4074;121.134;3143.18;4716.7;3865.32;260.377;364.641;268.48;396.636;309.61;469.754;393.021;249.365;338.398;158.188;110.621;137.639;473.234;341.925;403.702;11.8211;38.7295;14.3252;29.371;70.6606;24.1989;181.838;132.963;191.494;201.703;210.774;157.023
11.5;19.0168;47.7034;15.5011;88.8595;155.311;92.3249;2823.33;2971.9;2862.96;4036.46;3695.13;12738.2;16202.2;13600.5;161.802;102.377;143.591;20.0473;48.5847;14.2159;2532.91;2176;1906.38;826.612;779.028;751.132;164.147;88.6263;122.336;3146.91;4724.26;3866.44;260.144;362.815;265.917;402.533;319.535;478.28;396.691;251.481;339.23;153.458;110.087;136.922;468.164;341.133;406.791;11.4762;38.2559;15.085;29.6258;70.7757;25.8793;182.182;135.868;191.242;202.72;213.039;158.646
11.6667;19.7023;47.306;15.2337;90.0496;154.935;94.6918;2826.95;2953.5;2842.35;4018.03;3699.07;12734.1;16112.4;13532.7;164.599;104.656;147.334;20.2954;48.5362;15.0766;2539.88;2172.08;1918.37;814.751;775.077;744.088;160.979;87.7722;120.27;3152.36;4733.19;3865.4;265.87;369.411;261.434;415.329;326.219;484.508;397.354;254.483;337.187;157.155;109.114;136.046;471.04;341.666;403.563;11.8233;37.9542;14.1036;28.2944;70.8064;26.4881;183.46;137.372;193.619;204.94;213.965;162.156
11.8333;18.1166;45.73;16.1569;89.9167;155.073;93.368;2843.19;2993.86;2886.5;3989.11;3667.61;12725.8;16003.1;13501.7;164.175;105.406;145.452;19.1853;48.3546;16.0216;2533.73;2184.5;1912.24;810.283;772.731;744.723;161.065;89.3033;121.304;3168.02;4755.88;3860.3;266.413;372.501;269.02;420.383;335.694;494.54;397.918;253.763;342.026;156.201;110.588;132.362;467.793;345.903;409.311;11.6016;38.7887;14.2336;28.8179;68.8173;25.5293;188.894;136.573;192.136;207.833;215.898;161.954
12;18.9049;44.5145;15.4927;89.3091;160.071;93.0857;2839.84;2982.32;2880.09;3976.29;3657.06;12718.7;15925.3;13439.1;163.723;105.194;146.06;19.8027;49.0375;15.552;2532.84;2191.92;1913.44;807.195;769.06;745.46;163.461;89.3386;119.656;3181.03;4778.35;3874.7;266.887;373.769;269.366;428.372;342.753;506.521;400.092;255.459;346.02;152.899;109.982;134.429;469.827;343.227;402.651;11.6972;38.5202;15.0164;30.6632;68.3518;25.5719;184.715;138.89;194.007;213.052;219.272;165.086
12.1667;18.0728;47.1153;15.6631;92.2508;158.882;95.0274;2837.19;2994.94;2858.05;3954.01;3635.32;12695.8;15862.4;13413.5;168.002;106.501;148.866;19.7197;48.7182;16.1066;2545.81;2191.9;1918.03;799.272;772.671;734.837;162.566;89.4979;117.946;3196.29;4787.54;3874.21;264.185;376.881;270.691;436.651;349.02;515.61;399.767;257.449;343.783;153.306;109.401;135.764;461.676;348.94;405.856;11.866;37.9851;14.8635;30.1517;68.5275;24.9123;188.404;141.391;193.035;214.214;219.666;165.158
12.3333;19.5177;47.6744;15.4286;94.3995;164.17;93.1978;2855.02;3005.55;2897.25;3916.24;3618.33;12648.7;15824.8;13352.7;169.531;106.866;149.713;19.4501;47.5955;16.2182;2545.43;2213.91;1902.56;801.708;766.089;733.822;165.567;90.3239;119.401;3203.8;4812.81;3852.25;267.643;374.034;274.114;441.243;358.233;520.412;401.482;259.218;347.486;153.132;106.775;133.115;471.134;347.253;405.424;11.9803;38.4693;14.2522;30.052;69.5478;26.1114;190.831;143.554;195.355;217.909;223.647;168.511
12.5;18.9717;48.1304;15.3864;94.1796;156.946;96.4893;2853.9;3021.2;2890.7;3873.75;3597.65;12592.6;15758.9;13290;168.884;106.479;147.955;19.4714;50.6718;16.1293;2530.5;2207.03;1895.98;789.217;768.416;736.362;159.508;89.6027;120.091;3206.41;4825.98;3857.23;271.122;377.37;275.579;446.083;361.847;527.701;402.249;258.065;345.554;151.089;107.878;133.385;472.649;347.768;400.335;12.0775;37.4881;14.9239;29.74;66.7032;26.3762;190.098;143.203;195.57;215.603;225.549;168.026
12.6667;19.4512;49.1413;15.6743;93.6779;161.746;97.222;2840;2999.35;2860.69;3791.33;3589.55;12569.2;15718.6;13255.9;168.895;107.562;149.736;20.0351;47.8328;15.3022;2523.87;2205.9;1878.94;791.673;767.434;732.971;169.323;88.5813;121.68;3220.86;4844.51;3851.65;268.033;371.345;277.265;454.914;367;535.471;403.313;257.417;345.659;150.791;107.602;134.474;469.764;344.926;410.583;12.8253;38.2689;14.8894;30.1478;68.6385;25.7028;195.468;143.634;197.992;216.564;225.177;169.923
12.8333;19.1588;47.8777;15.1673;93.8135;163.869;97.0657;2851.69;3016.94;2913.81;3725.27;3575.13;12569.6;15683.6;13210.7;168.313;107.385;148.932;19.5592;47.7704;15.2498;2526.54;2206.13;1871.28;781.432;758.601;729.729;163.218;89.9002;119.438;3224.01;4848.68;3844.43;272.413;379.559;272.804;457.977;369.077;545.119;410.958;261.092;343.911;149.64;107.307;132.425;471.526;349.304;414.924;11.4456;37.8318;15.0674;30.0619;65.3305;24.3585;196.558;146.752;195.447;220.62;226.139;171.873
13;20.0972;46.2646;15.8601;95.521;164.344;98.7288;2866.24;3021.27;2900.16;3655.67;3548.22;12535.1;15728.3;13144.3;169.719;110.895;148.283;19.7181;48.1977;15.2717;2525.27;2212.62;1862.73;779.457;758.206;725.163;163.884;90.5267;119.383;3223.02;4868.35;3848.95;267.408;379.454;276.802;465.771;375.552;553.238;405.896;260.873;349.671;151.052;108.134;130.905;469.611;349.318;413.482;11.7189;38.2176;15.5245;28.3181;67.5757;24.3614;199.207;147.385;192.824;222.884;228.505;173.793
13.1667;19.1596;46.4368;16.7955;94.5123;163.891;100.433;2841.29;3018.91;2882.1;3604.1;3514.97;12516.2;15724.7;13088.9;171.694;108.307;149.627;20.1455;47.6882;15.4396;2536.85;2191.24;1867.09;774.417;756.343;721.985;167.798;91.298;121.428;3244.81;4879.5;3863.98;265.512;380.333;276.739;470.122;378.623;560.036;407.624;259.544;349.052;147.021;105.541;130.812;468.782;354.327;416.817;12.0369;38.3512;15.5503;29.43;66.9959;25.2876;195.796;147.346;198.361;219.913;227.942;173.582
13.3333;18.8543;47.1794;15.4051;96.3269;165.777;101.395;2857.15;3031.27;2891.46;3574;3484.82;12479.5;15641.8;13068.6;168.684;109.774;150.888;18.8033;49.817;16.1337;2521.56;2219.99;1849.56;774.497;747.727;719.893;167.913;90.3655;120.365;3250.65;4897.33;3845.65;270.354;383.099;274.153;477.975;387.86;566.853;412.31;261.446;352.647;148.111;102.817;127.758;471.103;356.08;413.737;12.0228;37.6948;15.0002;30.401;66.658;25.825;199.476;152.106;197.591;223.927;228.499;175.791
13.5;19.2687;47.4371;15.586;97.5496;166.254;99.1584;2862.96;3033.77;2889.42;3536.5;3475.36;12436.3;15663.5;12973.3;168.456;110.655;149.723;19.9516;48.3339;16.1962;2526.56;2221.97;1840.58;763.165;748.438;715.624;165.806;90.8404;120.594;3250.1;4906.86;3828.32;268.561;384.229;276.849;481.192;388.065;577.768;409.436;264.757;351.137;147.671;105.454;128.886;475.615;352.494;413.955;11.5034;37.5563;15.1659;29.5178;68.1169;25.3937;203.32;155.561;199.602;225.59;230.481;175.89
13.6667;17.6674;46.8399;16.5659;99.011;163.312;101.602;2848.57;3031.9;2873.3;3531.02;3437.36;12425.1;15609;12934.9;171.316;108.631;153.066;19.5239;47.0201;15.8541;2519.04;2218.73;1846.54;763.227;747.297;706.042;163.781;89.5336;118.813;3275.18;4936;3829.91;268.861;388.119;280.583;484.081;396.687;573.532;411.709;260.511;352.151;148.079;105.817;128.58;472.967;352.486;412.653;12.8015;37.2287;14.4139;29.6234;66.7703;25.614;202.452;152.464;201.962;228.704;229.95;179.005
13.8333;18.6638;44.6175;15.2941;98.8826;165.862;101.051;2845.88;3024.94;2895.25;3520.05;3422.29;12400.7;15580.9;12880.7;170.437;113.225;154.52;18.7909;45.8953;16.5837;2522.5;2228.06;1830.63;750.501;744.289;711.849;163.894;90.1857;119.382;3268.66;4933.9;3805.15;272.909;392.575;281.061;493.773;402.198;585.475;409.919;264.934;351.658;145.614;103.149;126.996;484.015;354.409;415.694;11.9666;38.2459;13.9295;30.3284;69.4891;26.4886;199.813;154.934;201.326;229.73;227.328;173.862
