Time,20210309_SKNAS_PER2_1,20210309_SKNAS_PER2_2,20210309_SKNAS_PER2_3,20220614_GIMEN_PER2_1,20220614_GIMEN_PER2_2,20220614_GIMEN_PER2_3,20230815_CLBGA_PER2_1,20230815_CLBGA_PER2_2,20230815_CLBGA_PER2_3,20230815_IMR5_PER2_1,20230815_IMR5_PER2_2,20230815_IMR5_PER2_3,20230815_NGP_PER2_1,20230815_NGP_PER2_2,20230815_NGP_PER2_3,20230815_SKNSH_PER2_1,20230808_CLBGA_PER2_1,20230808_CLBGA_PER2_2,20230808_CLBGA_PER2_3,20230808_NGP_PER2_1,20230808_NGP_PER2_2,20230808_NGP_PER2_3,20230808_SKNAS_PER2_1,20230808_SKNAS_PER2_2,20230808_SKNSH_PER2_1,20230808_SKNSH_PER2_2,20230808_SKNSH_PER2_3,20220705_GIMEN_PER2_1,20220705_GIMEN_PER2_2,20220705_GIMEN_PER2_3,20220705_Kelly_PER2_1,20220705_Kelly_PER2_2,20220705_Kelly_PER2_3,20220705_SY5Y_PER2_1,20220705_SY5Y_PER2_2,20220628_Kelly_PER2_1,20220628_Kelly_PER2_2,20220628_Kelly_PER2_3,20210601_SY5Y_PER2_1,20210601_SY5Y_PER2_2,20210601_SY5Y_PER2_3,20210309_IMR5_PER2_1,20210309_IMR5_PER2_2,20210309_IMR5_PER2_3,20250617_SKNBE2_PER2_1,20250617_SKNBE2_PER2_2,20250617_SKNBE2_PER2_3
110.333,63.6064,24.848,62.817,90.2773,124.679,125.806,2113.27,1412.06,1498.06,481.226,451.898,630.706,741.168,2489,2384.25,1096.33,1403.8,1664.96,1109.28,11927.4,11272.3,7762.78,2591.34,4236.08,694.163,783.629,938.141,96.1877,161.023,96.5193,11.3481,36.3353,14.2474,13.6343,37.3857,11.0012,44.3296,13.5388,75.4431,35.5209,99.4086,203.598,293.146,251.352,147.884,2378.41,3370.86
110.5,62.0263,24.2148,62.3614,91.9014,122.441,124.978,2100.97,1410.84,1483.33,471.969,446.876,629.925,701.862,2478.05,2368.53,1085.82,1388.5,1657.45,1112.66,11822.5,11225.1,7690.22,2581.42,4231.51,687.426,784.286,937.23,97.2631,159.651,94.9415,11.1766,36.0068,14.1082,13.6971,36.2641,10.5726,43.339,13.5904,75.862,36.2271,98.1676,206.215,289.32,252.755,111.98,2346.98,3351.33
110.667,60.2638,24.6242,64.2039,91.8491,123.107,123.675,2102.42,1398.32,1489.72,473.692,450.49,629.234,667.678,2447.27,2348.98,1078.56,1394.75,1653.13,1107.4,11766.2,11135.9,7702.88,2579.33,4230.57,686.513,780.694,931.79,95.4701,159.276,92.457,11.389,37.4845,13.6566,14.1994,36.3841,10.4657,44.8748,13.2164,77.8092,36.4649,101.243,205.693,289.549,253.348,52.6056,2314.37,3317.17
110.833,61.7471,23.1634,60.6916,91.0284,122.821,126.067,2087.09,1400.57,1464.47,479.936,445.395,626.147,636.294,2421.25,2325.62,1081.32,1413.29,1649.09,1106.79,11711.1,11061.3,7714.37,2583.7,4219.22,688.462,782.611,935.787,95.821,160.125,94.9713,10.6147,38.579,13.4925,13.9967,36.2418,11.51,42.5541,13.7385,76.2566,36.0767,99.9293,205.71,287.01,254.877,78.5818,2277,3297.26
111,61.7821,23.5825,63.9758,90.0671,123.442,124.521,2082.45,1390.06,1458.27,474.386,441.77,632.263,597.031,2406.04,2296.37,1076.97,1375.96,1637.4,1122.82,11626,11037.8,7744.48,2564.18,4203.11,684.304,774.112,929.468,93.5319,157.795,92.0612,10.3949,35.2241,14.7033,14.4861,38.2774,11.2334,43.6432,14.1701,76.6824,35.5179,98.6462,205.433,282.367,256.499,149.808,2238.71,3278.97
111.167,64.7661,24.0311,61.8479,90.1606,123.773,124.564,2063.88,1381.99,1450.6,476.991,447.738,620.761,558.26,2382.93,2271.71,1072.14,1368.89,1647.87,1097.2,11588,10918.9,7706.87,2556.88,4209.42,687.051,782.235,923.421,93.3673,159.421,95.6003,10.8711,38.3064,13.4121,13.9594,36.065,10.7211,45.4828,14.0547,77.4631,35.4223,98.2301,207.621,282.753,255.521,73.1831,2219.96,3246.9
111.333,62.1387,23.298,63.5149,89.5896,122.943,122.16,2064.04,1386.46,1465.45,478.312,446.259,622.821,526.783,2353.43,2264.29,1075.14,1363.88,1634.87,1094.56,11555.5,10872.3,7723.87,2553.79,4188.15,680.471,775.654,918.512,93.3176,154.882,94.0671,11.3212,37.1742,13.9187,14.7909,37.0194,11.2159,42.9552,14.5583,77.6919,36.2612,99.9567,203.85,282.399,252.198,81.526,2196.84,3221.06
111.5,61.0304,24.2732,63.9144,86.4148,123.313,122.959,2062.06,1387.49,1459.69,471.502,442.909,624.235,491.827,2344.01,2236.5,1063.02,1382.5,1625.35,1102.78,11463.8,10783.3,7722.35,2552.96,4191.93,684.843,776.829,927.203,92.5537,159.241,93.9363,10.5524,37.1453,13.9819,14.3642,36.605,10.9154,42.7622,14.5835,78.064,35.8487,98.4827,205.511,287.45,249.593,116.829,2164.16,3202.52
111.667,62.083,24.0504,63.5383,89.8834,125.997,122.316,2045.17,1360.65,1440.8,474.471,443.061,627.98,457.537,2315.95,2210.13,1065.21,1382.55,1622.66,1098.04,11480.8,10732.2,7701.06,2543.54,4189.23,679.161,780.203,924.539,91.2809,158.618,92.3899,10.4691,35.991,12.9926,14.1432,37.4109,10.6976,43.6271,14.389,76.819,36.4728,98.9464,206.162,285.109,250.98,66.8281,2126.81,3177.88
111.833,61.4582,23.1794,62.8748,90.7546,123.646,122.177,2034.53,1356.34,1435.22,474.395,441.095,623.194,425.8,2290.01,2178.91,1074.94,1375.5,1629.07,1081.19,11444.7,10650.9,7648.93,2539.06,4164.14,677.549,781.67,922.628,93.2804,155.659,92.2871,10.5283,36.6788,13.3276,14.5222,35.4015,10.5388,42.7136,14.462,76.9474,36.5013,102.085,207.007,282.769,249.348,100.885,2111.26,3152.56
112,63.9875,24.3074,62.4955,89.5191,123.134,120.156,2027.6,1353.57,1440.07,473.045,439.324,621.79,390.88,2264.1,2169.73,1060.52,1359.7,1633.12,1078.45,11367,10578.5,7618.11,2515.92,4157.83,673.114,774.225,925.374,90.1187,157.067,87.6242,10.6286,36.8261,13.5127,14.9808,36.2273,11.1007,45.0222,14.3876,78.4585,36.2348,99.2131,202.902,283.999,251.713,152.466,2070.53,3122.69
112.167,62.3388,23.3242,63.2302,89.6663,122.202,117.455,2032.54,1344.88,1434.79,479.561,441.978,617.432,369.109,2248.04,2137.31,1059.17,1338.31,1620.91,1072.22,11293,10517.6,7537.02,2526.57,4159.64,673.386,777.833,920.07,91.301,155.763,87.8986,12.0324,37.0653,14.3873,14.49,37.79,11.1175,41.8742,13.1524,78.7902,36.3203,99.3638,205.856,278.938,244.856,88.6157,2056.91,3105.43
112.333,62.2387,24.2622,62.8624,89.6904,121.952,119.784,2014.41,1356.96,1421,473.856,439.274,620.03,343.065,2231.84,2121.97,1057.54,1344.12,1610.84,1073.03,11246.6,10439.1,7526.27,2506.56,4143.73,679.695,776.241,922.702,89.4382,157.472,88.5168,10.7807,37.8885,15.6126,14.3016,35.8023,10.7883,43.7341,13.7757,78.6106,35.7364,96.3552,207.367,280.81,248.48,81.7546,2027.46,3067.64
112.5,63.7746,22.9331,65.5776,90.4137,123.339,120.456,2015.39,1344.83,1417.54,473.508,437.849,615.298,313.093,2211.2,2101.1,1051.81,1346.82,1617.48,1075.31,11123.6,10377.8,7514.03,2500.22,4140,674.086,774.456,922.867,89.1766,151.365,87.8503,11.0876,38.0579,15.2685,14.3926,36.6947,11.2479,44.3768,14.1594,76.3937,36.6916,99.2501,202.963,276.137,248.036,87.0044,1987,3039.81
112.667,63.4344,25.0685,64.4891,88.0316,120.794,116.819,2006.35,1344.45,1404.42,472.832,440.066,615.902,288.604,2191.26,2087.38,1048.86,1340.55,1619.4,1059.01,11083,10341.1,7472.58,2503.81,4120.32,674.831,771.941,917.166,89.2729,155.102,90.0216,10.7093,35.9395,13.5006,14.8933,37.3458,11.1456,44.1832,14.0155,76.128,35.395,102.712,207.436,272.253,247.114,89.3908,1947.44,3013.76
112.833,60.7732,23.2293,63.858,86.5159,119.443,119.314,1982.31,1334.16,1404.44,466.165,434.059,615.497,269.11,2164.94,2060.88,1044.49,1351.11,1624.1,1057.65,11074.8,10245.7,7443.45,2490.45,4111.1,675.055,780.253,915.404,87.7527,153.412,87.4643,11.1327,36.8977,14.4696,14.9288,37.2549,11.0017,44.1172,14.4973,77.2398,36.3702,99.5373,209.08,278.297,247.728,93.842,1934.06,2988.58
113,60.7899,24.4654,62.1576,88.5598,120.842,119.559,1990.25,1329.7,1402.71,470.414,436.46,616.485,245.284,2146.28,2040.76,1042.34,1312.64,1604.75,1058.46,10997.9,10158.8,7382.54,2485.21,4113.96,664.396,775.824,906.935,87.3032,152.035,87.3032,10.7594,37.0264,14.283,14.5918,37.7859,10.6369,43.0782,13.7525,77.6107,36.3265,101.924,207.194,277.419,246.802,83.1148,1899.77,2970.33
113.167,60.6943,23.1773,62.9552,88.6328,119.893,118.196,1985.12,1334.39,1389.64,470.226,432.718,615.298,227.271,2130.44,2017.86,1042.82,1326.57,1611.18,1055.57,11004.1,10116.2,7363.87,2480.64,4112.51,663.292,771.492,909.311,86.7774,153.641,85.4377,10.8398,36.8343,15.5532,14.2635,37.8092,11.0913,44.0005,14.4155,79.4439,35.5676,102.29,206.44,274.359,242.878,66.5409,1858.13,2959.74
113.333,64.2883,23.7982,64.5319,87.5276,119.663,119.015,1982.55,1331.21,1390.73,471.71,434.264,614.482,210.164,2097.85,2000.41,1031.27,1327.77,1592.6,1063.98,10960.6,10062,7294.61,2470.67,4101.33,674.116,774.042,908.015,85.4585,153.776,84.3052,10.8584,37.2367,14.6775,15.2475,37.5919,12.0981,43.4186,13.3191,76.1776,36.431,102.77,207.423,272.617,245.333,66.8628,1836.68,2933.4
113.5,62.8299,23.1349,63.2003,89.1443,118.77,115.869,1964.2,1322.42,1397.91,469.374,433.611,608.693,191.847,2082.07,1982.8,1026.69,1323.47,1596.21,1058.22,10902.7,9982.93,7229.5,2446.56,4090.48,670.393,770.61,904.46,85.3492,152.128,83.3321,10.1399,36.3353,13.6607,13.7908,37.7084,11.2007,43.5849,13.6141,78.6868,37.1529,101.028,207.177,271.762,241.645,112.971,1812.31,2905.35
113.667,62.8409,23.725,64.0937,88.4921,123.343,115.064,1954.64,1320.93,1376.18,469.946,431.044,610.552,173.089,2054.38,1961.61,1025.95,1295.82,1599.17,1056.36,10873.2,9924.2,7214.7,2437.27,4073.01,669.985,776.395,909.591,88.0074,148.965,84.6513,10.7126,37.0754,13.1873,14.1005,37.663,11.1471,44.8913,14.3306,77.9777,37.3297,101.031,209.12,271.297,242.188,79.7529,1782.61,2878.56
113.833,63.1945,23.3145,62.3729,88.9513,119.931,115.684,1949.72,1316.89,1376.21,470.398,434.246,610.072,159.816,2044.06,1948.77,1029.73,1319.84,1614.88,1059.92,10811.3,9847.2,7192.96,2441.29,4058.62,663.689,767.54,904.013,82.0352,148.489,82.2943,10.284,36.3961,13.99,15.0683,36.8995,11.1515,42.5683,14.1281,79.6984,36.5534,102.694,207.762,277.553,239.533,169.223,1756.05,2858.3
114,62.5036,22.0586,63.1626,88.3579,121.005,113.29,1943.55,1308.01,1375.06,464.847,430.589,612.328,148.97,2023.07,1918.39,1032.49,1296.35,1593.59,1058.25,10757,9820.24,7188.82,2423.43,4055.81,669.284,765.645,899.779,82.9555,148.397,80.6816,10.2254,37.9086,13.8719,15.2434,37.6307,10.4815,45.1805,14.6794,76.4038,37.2856,102.748,204.08,272.947,238.619,79.7906,1738.84,2833.15
114.167,62.8214,23.4508,63.3143,86.2096,119.028,114.735,1935.9,1304.67,1386.79,468.18,434.747,610.403,136.552,1991.37,1905.84,1020.05,1331.33,1581.52,1054.9,10685.2,9716.23,7108.52,2420.25,4026.14,660.148,762.253,907.887,84.6683,147.579,80.3714,11.2186,36.8838,14.1607,14.5671,37.655,10.1403,42.357,13.8817,77.1202,36.2525,100.869,206.12,268.605,238.103,75.4394,1698.63,2807.48
114.333,62.7645,24.2812,63.3123,85.8555,119.859,112.606,1927.92,1285.98,1366.67,464.315,430.023,612.031,127.391,1975.88,1884.44,1016.73,1347.01,1585.05,1051.21,10658.8,9658.96,7043.56,2404.85,4010.23,656.742,767.531,896.377,82.9716,143.511,81.2701,11.1443,37.1743,13.4956,14.7156,37.1396,10.9008,45.1151,13.2882,76.4361,36.6079,105.005,205.712,271.599,241.234,128.057,1691.28,2785.21
114.5,63.3134,24.1238,64.1247,88.022,121.558,113.48,1925.79,1275.08,1372.37,462.087,431.231,603.482,120.978,1959.76,1863.99,1013.49,1313.19,1584.67,1054.31,10621.7,9609.91,7035.05,2393.24,4019.66,661.877,771.283,901.467,82.1308,147,79.4925,9.90427,38.7659,14.5257,14.461,37.0221,11.2319,43.0507,13.8839,79.7094,37.4946,104.244,208.98,266.524,237.606,72.3159,1649.35,2763.77
114.667,63.7914,23.3691,64.0763,86.9421,116.946,113.291,1908.59,1276.03,1358.23,467.057,431.821,606.852,112.002,1941.94,1846.17,1010.14,1288.28,1580.83,1035.93,10611.4,9558.01,6997.08,2390.73,3988.6,655.603,764.073,896.898,80.2817,148.01,79.2304,11.1029,37.0088,14.9105,14.7114,35.3009,10.8921,44.3338,14.2053,79.261,36.3301,101.064,207.82,264.775,240.343,80.5111,1630.69,2742.95
114.833,60.7056,22.2517,62.9692,85.8206,121.686,110.794,1913.43,1262.72,1332.96,463.262,431.883,612.142,102.651,1919.16,1825.96,1006,1291.93,1571.01,1024.47,10501.4,9497.11,6964.8,2369.25,3991.47,659.534,759.262,898.528,82.0831,146.866,78.4622,11.1291,36.2377,14.7052,14.5913,36.8642,11.0735,43.3753,14.6593,79.9631,36.5924,102.176,207.641,264.294,241.433,31.1017,1610.48,2733.1
115,62.9563,23.9457,61.4192,86.9734,120.527,111.039,1900.74,1266.29,1320.58,465.11,432.605,606.222,96.2922,1906.01,1817.38,1008.94,1273.04,1568.52,1038.5,10487.4,9379.04,6942.33,2360.2,3979.48,653.658,763.903,899.056,81.487,144.54,79.8582,10.8309,37.4497,15.2406,15.3177,37.9953,11.2154,43.2955,13.5501,78.5475,36.578,102.704,207.301,260.71,244.17,61.0582,1580.46,2690.92
115.167,60.8391,23.161,63.853,86.0254,120.4,111.826,1877.2,1272.51,1325.44,460.066,423.212,604.736,85.6227,1890.26,1800.19,1000,1270.91,1572.37,1038.68,10490.6,9348.61,6904.81,2364.44,3926.15,654.191,761.541,888.953,77.7228,147.496,79.2081,9.91969,36.0928,13.8739,14.5807,37.8947,11.247,43.7966,14.4429,78.0892,37.9075,101.67,207.044,260.777,242.624,164.374,1553.72,2670.56
115.333,62.4045,22.5565,63.7485,85.2828,117.732,110.552,1871.78,1275.01,1307.65,465.036,427.574,607.578,82.0918,1882.19,1786.06,992.561,1251.56,1564.58,1032.52,10412.4,9299.73,6870.97,2348.82,3947.94,656.786,749.83,892.016,78.0745,143.658,77.6996,11.0064,37.898,14.5146,14.6055,38.1768,11.6806,43.0433,14.504,81.811,37.0248,101.498,206.109,261.884,247.447,115.461,1531.58,2642.13
115.5,60.7781,23.9591,63.2466,86.7523,118.551,110.666,1871.59,1252.96,1316.48,462.651,425.484,601.418,78.0928,1855.45,1771.39,994.73,1255.83,1563.09,1033.7,10398,9249.1,6817.67,2326.86,3934.63,650.249,758.612,893.213,79.1141,141.396,77.6309,11.8828,35.2802,14.6144,15.1085,36.7301,10.8605,41.8565,14.1713,76.9674,37.5631,101.418,202.938,261.41,241.43,133.523,1503.88,2624.98
115.667,61.7725,23.5029,62.0835,85.5758,118.017,110.078,1858.88,1253.24,1305.78,460.992,423.619,607.02,72.7639,1830.92,1757.59,991.879,1282.62,1552.55,1013.95,10366.1,9170.36,6806.91,2328.65,3909.4,650.607,761.152,893.635,78.0696,142.527,78.4153,11.1164,36.637,14.1341,14.8355,36.9799,10.4402,42.3905,14.7777,79.2816,37.638,102.59,206.187,260.476,239.54,75.4104,1479.02,2595.21
115.833,62.4352,23.8215,65.2042,86.3866,118.13,106.242,1867.83,1251.94,1306.06,458.531,423.763,607.183,71.2398,1820.23,1738.18,990.39,1280.19,1546.37,1013.19,10291.7,9127.82,6778.43,2313.92,3905.48,647.805,756.8,883.517,77.1536,141.603,74.272,11.1614,36.5381,13.7438,14.9073,38.0418,10.3804,41.9796,14.5665,78.8989,38.2136,103.142,206.279,261.818,243.253,75.7719,1463.2,2567.95
116,61.8919,23.3667,62.464,83.8064,118.024,106.714,1848.59,1240.42,1293.36,460.721,422.252,609.462,67.9813,1800.93,1716.29,985.637,1239.06,1552.79,1023.57,10228.1,9062.19,6731.25,2299.44,3869.17,643.038,760.289,884.223,77.5634,141.407,76.3825,10.973,36.8088,14.2043,14.5132,37.3101,10.3158,43.8778,13.4682,81.2229,37.3713,103.597,207.041,262.14,245.53,155.411,1433.68,2547.9
116.167,62.2764,23.4334,64.1624,84.0128,118.301,107.609,1844.84,1244.89,1290.95,462.189,422.04,604.06,64.6037,1782.55,1703.2,981.467,1237.46,1538.06,1015.78,10207.9,8980.21,6696.19,2289.99,3862.46,649.642,750.305,879.801,74.7837,140.847,75.8634,10.9559,37.7445,14.5602,14.5621,36.8424,11.0741,42.1209,14.3135,78.6525,36.4352,100.602,210.29,258.764,251.232,85.0483,1408.59,2516.85
116.333,64.046,23.6092,63.1311,85.1536,118.932,107.889,1840.06,1234.97,1290.07,457.138,420.915,601.926,62.3103,1771.52,1690.79,979.571,1244.41,1538.93,1010.21,10187.8,8935.96,6701.47,2279.81,3867.34,644.106,754.593,888.16,73.9925,139.146,73.6904,11.0922,37.1186,14.1448,15.3322,36.8212,11.2879,42.9396,14.6804,80.1499,37.5954,101.814,206.494,253.516,246.501,69.9182,1389.51,2490.88
116.5,63.3465,22.2873,63.3647,84.9247,120.607,109.292,1828.24,1234.59,1282.59,458.302,421.619,595.847,62.5371,1736.51,1662.02,965.696,1249.47,1531.63,1003.27,10129.5,8893.17,6664.06,2264.09,3838.67,648.593,759.833,882.729,74.7427,139.838,73.9221,10.699,35.284,14.0727,14.7547,36.7959,10.8312,43.7441,14.36,81.1224,37.2364,102.889,204.83,257.811,242.853,134.876,1361.03,2478.54
116.667,62.1837,23.3037,63.8595,82.307,118.697,107.256,1813.19,1232.16,1277.2,461.866,416.79,597.67,63.1761,1725.15,1645.47,966.877,1239.72,1528.17,1011.15,10076.5,8811.71,6667.79,2259.41,3813.86,644.659,750.501,878.512,74.6413,138.571,72.4782,11.2165,38.157,14.6393,15.5005,36.6675,10.8677,43.023,13.9562,77.511,37.1412,103.941,206.774,257.666,245.402,110.877,1340.63,2466.86
116.833,61.5966,23.2813,62.7684,84.1135,117.836,106.271,1818.96,1241.52,1267.76,453.705,421.301,599.319,59.797,1709.78,1641.79,973.231,1239.24,1519.34,996.228,10030.3,8765.22,6601.38,2248.43,3808.27,643.142,746.714,872.33,73.7982,139.256,70.3554,10.7876,36.0276,13.8703,15.1913,38.6535,10.726,43.5404,14.6921,80.3824,36.8902,104.566,209.245,254.15,239.118,102.706,1313.08,2442.2
117,62.056,22.9948,63.0268,85.5008,119.749,106.101,1799.04,1231.11,1265.07,458.011,418.896,591.592,59.4977,1704.73,1622.85,960.057,1211.91,1523.45,995.085,10006.5,8708.38,6590.91,2222.67,3770.37,639.153,751.777,869.146,72.307,138.244,71.2113,11.0014,35.9589,13.7795,15.6108,38.1965,10.5822,43.3457,14.002,79.7429,37.3616,103.434,206.409,254.316,242.966,86.6321,1291.27,2414.26
117.167,61.8897,23.5489,62.0396,81.3955,117.722,104.908,1805.54,1222.26,1262.51,456.481,421.488,596.647,59.8245,1677.86,1600.03,955.608,1216.52,1518.53,993.413,9974.25,8660.24,6581.36,2221.24,3751.22,635.145,747.926,864.724,71.515,133.801,70.1469,10.4186,37.5,13.8461,15.6086,38.6167,10.9589,42.721,13.656,79.4506,38.0717,101.555,205.886,253.265,238.97,55.425,1282.17,2396.28
117.333,60.9445,23.2354,63.8702,83.4847,121.887,104.428,1815.85,1220.51,1256.61,459.965,420.042,596.385,59.5941,1667.12,1589.64,953.491,1236.58,1509.32,986.43,9964.31,8596.15,6549.87,2206.03,3738.78,639.788,750.638,868.83,71.3422,134.649,70.939,10.7724,37.2189,14.0993,14.6535,37.4798,11.1633,42.3874,14.3831,79.0157,36.9895,103.429,205.218,249.073,238.051,75.4378,1249.3,2367.19
117.5,60.7915,22.9598,60.7746,83.4282,119.802,102.73,1798.11,1214.69,1261.89,452.223,419.864,593.42,59.7571,1650.12,1572.29,949.454,1227.72,1505.91,984.816,9892.92,8569.79,6520.94,2194.35,3726.33,642.613,745.281,871.666,69.7302,131.474,69.0381,11.4328,36.5666,14.6654,15.3689,37.7127,10.4111,43.069,13.4784,81.4119,36.8126,101.701,205.225,248.83,235.675,86.9527,1232.47,2342.14
117.667,63.0528,22.9679,65.7895,81.6889,119.415,105.144,1782.04,1199.16,1265.25,457.356,420.68,593.158,60.9731,1631.85,1553.68,944.735,1221.62,1510.86,980.628,9876.14,8482.58,6508.07,2183.12,3713.81,634.013,748.27,862.924,68.227,132.962,67.8381,10.6708,36.7564,14.3895,14.6781,38.7753,11.1745,43.7122,13.9173,80.6017,37.8742,102.085,205.59,250.5,236.289,43.5401,1214.72,2329.28
117.833,62.2845,24.6527,63.1432,80.0317,117.896,102.088,1775.59,1200.12,1261.06,459.452,414.073,589.363,59.8871,1610.77,1536.19,945.641,1180.22,1492.25,978.434,9851.12,8437.87,6497.05,2180.93,3682,633.858,744.774,865.452,69.1161,134.803,68.3954,11.2003,35.9634,13.7695,14.556,37.7873,11.5784,43.3259,15.0008,78.7928,37.0931,102.061,205.966,247.098,236.716,78.3765,1194.73,2302.1
118,61.2624,24.3966,65.5705,83.1398,115.719,104.069,1771.16,1192.38,1251.66,454.891,416.922,593.986,58.4669,1600.65,1536.43,936.263,1160.08,1491.03,979.039,9786.39,8395.61,6454.28,2162.37,3673.47,636.092,744.027,858.925,69.3766,131.136,68.5405,10.6994,36.5405,14.4447,14.9073,36.4695,11.147,43.3872,14.662,80.7394,38.253,103.681,207.114,247.829,233.39,89.1083,1167.87,2284.87
118.167,60.3848,23.235,62.4072,81.869,117.442,102.221,1766.72,1190.62,1246.51,457.088,418.902,597.225,57.9882,1578.15,1514.68,934.647,1162.93,1499.05,978.486,9779.51,8328.96,6421.06,2151.97,3654.81,638.372,741.132,862.085,69.0276,131.079,65.4242,11.0424,35.7462,14.2756,15.8207,38.4516,10.6831,41.9592,14.2467,79.9234,37.2123,100.865,206.039,244.122,231.613,51.3664,1156.61,2261.73
118.333,60.4532,23.4877,62.0256,82.8851,118.271,102.294,1748.46,1192.28,1238.95,450.912,420.387,589.17,56.9241,1571.17,1501.28,933.8,1181.45,1495.83,975.036,9705.37,8299.93,6435.63,2139.08,3635.84,627.782,741.182,859.67,68.0175,130.685,66.0301,10.9161,35.9889,13.1074,14.8875,38.9175,11.0679,44.3353,14.0002,82.1499,37.7842,103.762,204.948,245.203,230.063,110.012,1126.83,2238.77
118.5,60.7634,21.5956,64.5668,81.7421,116.784,102.437,1750.2,1181.39,1233.03,452.394,418.159,586.714,57.2255,1546.02,1483.87,931.959,1215.75,1496.2,975.212,9662.96,8225.95,6375.28,2133.55,3604.45,634.228,734.972,859.177,67.0522,133.461,67.5424,11.1308,35.9919,14.0989,15.095,38.5147,10.4299,40.8458,14.1075,80.2171,37.9856,101.136,206.26,241.414,227.684,98.6616,1110.46,2211.2
118.667,62.5639,21.813,65.8774,81.2046,115.131,102.353,1746.33,1189.14,1238.36,453.356,415.709,592.403,55.0459,1528.53,1468.38,923.987,1180.52,1498.39,966.901,9625.36,8190.98,6332.42,2124.86,3600.52,629.199,741.33,856.789,65.8706,126.76,64.9631,10.5685,36.1258,13.0068,14.9146,38.3052,11.0336,44.1899,13.2441,81.5363,39.0923,103.546,204.012,242.794,229.417,125.955,1093.28,2195.47
118.833,61.5868,23.9768,62.2937,80.9815,112.245,100.636,1736.94,1185.31,1225.37,452.297,415.623,594.26,56.5479,1518.29,1461.94,916.867,1143.63,1488.12,952.272,9620.28,8127.08,6320.15,2105.57,3571.8,628.533,740.683,850.539,66.6839,127.313,66.0504,10.3779,36.949,14.6906,14.4073,36.7839,11.1861,43.1002,14.7893,80.8929,38.7412,100.071,204.944,240.472,224.162,73.6191,1075.26,2155.99
119,62.4252,23.9315,62.9713,81.8928,117.86,100.319,1735.76,1183.33,1230.6,454.122,415.684,584.918,57.5375,1505.39,1448.91,913.202,1185.62,1478.64,956.212,9576.87,8075.42,6293.3,2097.49,3548.56,624.753,732.687,854.887,66.4842,126.534,63.1283,11.0757,35.0857,13.3929,14.4223,39.2202,11.2614,41.9883,13.4524,81.2088,38.5335,105.227,204.399,243.53,226.922,118.299,1059.78,2151.74
119.167,60.2,23.1807,63.7148,83.5389,117.696,98.4262,1723.75,1187.26,1227.73,450.69,417.223,590.507,56.5893,1489.12,1422.38,920.325,1180.89,1478.54,964.144,9550.73,8024.19,6275.3,2082.98,3529.73,624.526,733.754,846.805,66.2224,127.108,64.6646,10.7277,37.7919,14.9909,14.2169,38.3978,10.8164,43.9159,14.1689,81.3337,38.2209,102.196,205.066,237.951,222.272,72.5144,1038.24,2125.03
119.333,61.6461,24.7317,63.4626,82.5873,114.791,98.7617,1704.39,1168.51,1212.93,454.15,414.525,579.088,56.5517,1478.95,1417.14,906.953,1155.32,1487.15,959.292,9532.87,7986.23,6265.62,2088.14,3508.99,619.425,744.576,849.451,62.8753,125.005,62.6161,11.6487,37.7454,14.8359,15.5676,35.4836,11.0169,42.1709,13.8227,80.3351,38.9289,102.767,206.613,241.248,223.548,198.706,1022.96,2100.32
119.5,61.5832,23.2048,62.9069,82.5172,117.051,98.1091,1716.63,1161.82,1212.78,451.787,414.932,581.647,55.7581,1461.19,1404.67,907.515,1124.21,1482.69,950.16,9505.46,7952.56,6183.9,2067.18,3498.34,617.858,732.568,845.797,63.7088,123.842,62.3695,11.2771,36.1602,14.5224,14.6781,38.1579,11.0338,41.9567,13.6501,83.2252,40.7219,103.693,205.245,238.463,221.818,111.806,1007.3,2085.17
119.667,61.8453,22.4716,63.9145,80.4293,115.157,101.662,1708.63,1177.89,1202.79,452.572,413.729,591.747,55.3996,1443.97,1393.55,888.708,1129.89,1479.24,945.273,9458.01,7905.05,6107.66,2053.76,3482.43,616.733,730.987,847.749,63.0888,125.813,61.0002,11.4672,37.3491,14.5065,14.6777,38.1826,10.3832,42.3646,13.7848,83.1391,37.3964,103.028,207.335,236.637,221.672,67.9319,988.256,2055.72
119.833,63.5181,23.6345,61.9724,81.0647,115.538,96.5921,1707.17,1161.48,1208.65,446.499,414.977,584.181,55.8673,1426.28,1375.72,893.926,1141.89,1468.27,948.652,9416.28,7855.47,6067.17,2040.37,3459.84,616.238,730.712,840.929,63.2211,126.538,62.3569,11.3674,37.7541,14.2016,14.8255,37.5297,10.0336,44.1136,14.2088,82.5544,37.2965,104.541,204.075,235.482,223.009,69.8264,975.476,2038.35
120,60.4947,23.395,61.4965,83.0441,114.11,99.8805,1696.28,1163.53,1203.08,451.149,412.287,585.939,54.6493,1415.94,1367.19,889.555,1121.49,1469.7,941.955,9399.2,7807.13,5995.25,2039.66,3446.15,618.204,732.796,845.416,63.8341,125.882,61.2092,10.1313,36.7486,15.088,14.2458,37.5934,10.685,43.3232,14.3508,82.7554,37.9911,102.755,203.47,239.055,220.302,208.831,953.126,2023.22
